travel_time,id,kind,action,origin,destination,start_time,income,reward,cost_table
7.35,0,AV,1,0,0,55,8213.476830708638,-6.288443198511301,"0,0,0"
9.3,3,AV,1,0,0,65,243.4729392080227,-0.235864409857772,"0,0,0"
8.95,8,AV,2,0,0,49,1116.1541548808557,-1.0405812173107976,"0,0,0"
9.45,4,AV,2,0,0,17,831.0610558222916,-0.8180757268250684,"0,0,0"
9.0,5,AV,2,0,0,28,150.75814936612252,-0.14133576503073986,"0,0,0"
8.766666666666667,2,AV,0,0,0,62,197.20755896428443,-10.180088847248635,"0,0,0"
8.0,6,AV,1,0,0,52,1155.9184127803474,-0.9632653439836227,"0,0,0"
8.283333333333333,7,AV,1,0,0,44,159.55488147859677,-0.1376714862758031,"0,0,0"
8.45,1,AV,2,0,0,32,4142.092896692985,-3.645904685109971,"0,0,0"
10.216666666666667,9,AV,2,0,0,35,239.0179087759181,-0.2543714897215934,"0,0,0"
